ENT,MUN,LOC,TIPOLOC,OTROTIPO_C,DIS_TRANS,AUTO,MICRO,CAMION,TAXI,BICI,BARCO,AUTOCAB,MICROCAB,CAMIONCAB,TAXICAB,BICICAB,BARCOCAB,TRANSPRIN,FRECUENCIA,TIEMPO,ABASTECIM,AGUACOB,AGUAFUEN,AGUAOFUEN_C,DRENAJE,DRENAJECOB,DDRENAJE,ODDRENAJE_C,LIMCALLE,RECBASURA,DESBASURA,ODESBASURA_C,ALUMBRADO,ENFUENTE,ENOFUENTE_C,ALUMBCOB,MANZANA,RECUBCOB,BANQUETAS,PLAZA,CANCHA,PARQUE,BIBLIOTECA,CULTURA,SALON,FRIJOL,MAIZ,TORTILLA,PAN,ARROZ,LECHE,HUEVO,CARNE,POLLO,PESCADO,FRUTA,TIANGUIS,ABARROTE,DICONSA,LICONSA,FARMACIA,PAPELERIA,FERRETERIA,ROPA,LOZA,MUEBLE,MATERIAL,GAS,GOB_EDO,GOB_MUN,ORG_NG,OTRO_CC,OTRO_CD_C,CLINICA,MEDICO,PARTERA,BRIGADA,PROMOTOR,CURANDERO,TELEFONO,INTERNET,SENALCEL,TELEVISIONA,TELEVISIONP,DINERO,LTRABAJO,ACTAGR_V,ACTAGR_CF,ACTAGR_NO,ACTPEC_V,ACTPEC_CF,ACTPEC_NO,ACTMIN_V,ACTMIN_CF,ACTMIN_NO,ACTFOR_V,ACTFOR_CF,ACTFOR_NO,ACTREC_V,ACTREC_CF,ACTREC_NO,ACTPES_V,ACTPES_CF,ACTPES_NO,ACTART_V,ACTART_CF,ACTART_NO,OTRAACT_V,OTRAACT_CF,OTRAACT_NO,OTRAACT_C,ACT_PRIN,OACT_PRIN_C,PRODUCTO_C1,PRODUCTO_C2,PRODUCTO_C3,AUTMUN,OTRAMUN_C,CEJIDAL,INDIGENA,TRADICIONAL,POLICIA,CONFLICTO1,CONFLICTO2,CONFLICTO3,CONFLICTO4,CONFLICTO5,OCONF,OCONF_D_C,SEQUIA,HELADA,INUNDACION,INCENDIO,TEMBLOR,CICLON,OTRO_DANO,OTRO_DANO_DES_C,AIRE,MOTOR,BASURERO,RUIDO,AGUA,A_NEGRA,RIOS,PESTICIDAS,TERRENOS,PLAGAS,OCONT,OCONT_D_C,HABLALI,USOESC,USOIGL,USOFEST,USOCOMP,USOFAM,USOHOG,PROBLEMA,PROBLEMA_O_C,POBTOT,TAMLOC,LOC_LENGUA40PC
09,009,0344,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,08,,74,1,3
09,009,0345,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,2,4,2,4,5,8,1,4,3,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,1,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,03,,46,1,3
09,009,0347,02,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,04,,,,,09,,,03,,05,,,,09,01,,,,,06,,2,,112008,,,5,087,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,21,1,3
09,009,0348,02,,1,1,4,6,8,2,4,1,,,,,,1,4,15,2,3,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,2,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,65,1,3
09,009,0351,02,,3,,,,,,,,,,,,,,,,4,,,,1,2,3,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,1,4,2,4,5,7,2,4,2,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,1,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,01,,129,2,3
09,009,0352,02,,1,1,3,6,7,2,4,1,1,,1,,,2,5,15,1,2,1,,3,,,,2,3,5,,1,1,,3,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,3,6,8,2,3,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,3,1,4,5,7,1,4,3,01,,,04,,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,5,7,2,4,6,8,2,4,,2,3,6,8,1,4,6,,1,4,5,7,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,76,1,3
09,009,0354,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,5,2,3,6,8,2,3,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,1,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,10,,87,1,3
09,009,0355,02,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,1,4,2,4,5,7,1,4,3,01,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,5,106,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,08,,51,1,3
09,009,0356,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,3,5,7,2,4,3,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,1,,2,4,5,8,2,3,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,12,,20,1,3
09,009,0357,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112015,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,01,,10,1,3
09,009,0358,02,,3,,,,,,,,,,,,,,,,2,1,7,095,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,5,106,1,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,2,3,06,,29,1,3
09,009,0359,02,,1,2,3,6,7,2,4,,1,,1,,,2,5,30,2,1,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,51,1,3
09,009,0360,02,,3,,,,,,,,,,,,,,,,2,1,7,095,3,,,,2,3,5,,1,1,,1,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,1,01,02,,,05,,,,09,,,03,04,05,,,,09,,,03,,,06,,1,,111115,,,5,089,1,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,06,,98,1,3
09,009,0361,02,,3,,,,,,,,,,,,,,,,2,1,1,,1,1,5,,2,3,6,,1,1,,1,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,3,2,4,5,7,1,4,2,01,02,,04,05,,,,09,01,02,,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,06,,70,1,3
09,009,0362,02,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,3,6,8,2,4,6,8,2,4,6,,3,,,,,,,07,,13,1,3
09,009,0363,02,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,3,01,02,,,,06,,,09,,02,,04,05,,,,09,,,03,,,06,,1,,111115,,,5,106,2,4,6,8,2,4,6,8,2,4,,1,3,6,7,2,4,6,,1,4,6,8,2,4,6,8,1,3,6,,1,9,9,9,9,9,9,01,,30,1,3
09,009,0364,02,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,5,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,02,,04,05,,,,09,,,03,04,05,,,,09,,,03,,,06,,1,,111115,,,5,089,1,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,01,,43,1,3
09,009,0365,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,1,3,5,8,1,4,3,,02,,04,,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112007,,,6,,2,4,6,8,1,4,6,7,1,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,37,1,3
09,009,0366,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,1,4,6,8,2,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,14,1,3
09,009,0367,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,999999,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,32,1,3
09,009,0368,02,,3,,,,,,,,,,,,,,,,4,,,,1,1,3,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,2,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,5,087,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,5,8,2,4,6,,3,,,,,,,01,,6,1,3
09,009,0369,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,06,,10,1,3
09,009,0370,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,3,,,,,,,09,,18,1,3
09,009,0371,02,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,1,4,2,4,5,8,1,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,999996,,,3,,2,4,6,8,1,4,6,7,1,4,,1,4,6,7,1,4,5,101,2,4,6,7,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,05,,105,2,3
09,009,0372,02,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,4,,999999,999999,,6,,2,4,5,8,2,4,6,7,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,08,,89,1,3
09,009,0373,02,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,1,4,5,7,1,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112057,112007,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,08,,67,1,3
09,009,0374,02,,1,2,3,6,8,2,4,,1,,,,,2,3,20,1,1,1,,3,,,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,5,106,2,4,6,8,2,4,6,8,2,4,,1,3,5,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,06,,46,1,3
09,009,0378,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,,,04,,,,,09,,02,,,,06,,,09,,,03,,,06,,2,,112004,,,2,,1,4,6,8,2,4,6,7,2,4,,2,3,5,7,1,4,6,,2,4,6,8,2,4,6,8,2,3,6,,3,,,,,,,10,,1,1,3
09,009,0379,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,05,,6,1,3
09,009,0380,02,,1,1,3,6,8,2,4,1,1,,,,,1,4,40,1,3,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,3,6,8,2,3,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,6,7,2,4,3,,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112007,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,05,,21,1,3
09,009,0381,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,1,01,,,04,,,,,09,,02,,,05,,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,7,2,4,6,,1,4,6,8,2,4,6,8,2,3,6,,3,,,,,,,10,,5,1,3
09,009,0382,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,2,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,03,,2,1,3
09,009,0383,02,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,2,01,02,,,,06,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,10,,5,1,3
09,009,0384,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,10,,32,1,3
09,009,0385,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,3,01,02,,,,06,,,09,,,03,04,05,,,,09,,,03,,,06,,1,,111096,,,2,,2,4,6,8,2,4,5,7,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,01,,9,1,3
09,009,0386,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,2,1,3
09,009,0387,02,,1,1,3,6,8,2,4,3,3,,,,,2,4,30,4,,,,1,1,3,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,5,087,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,6,1,3
09,009,0388,02,,3,,,,,,,,,,,,,,,,2,2,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,5,8,1,3,5,8,2,4,5,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,2,01,02,,,,06,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,10,,77,1,3
09,009,0389,02,,1,1,3,6,7,2,4,1,1,,1,,,1,4,30,1,2,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,5,2,3,6,8,2,3,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,3,6,8,2,4,6,8,1,4,6,,3,,,,,,,05,,33,1,3
09,009,0390,02,,3,,,,,,,,,,,,,,,,1,4,1,,1,3,4,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,5,2,3,6,8,1,3,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,7,1,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,08,,17,1,3
09,009,0391,02,,3,,,,,,,,,,,,,,,,2,2,1,,3,,,,1,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,,5,998,1,4,6,8,2,4,6,8,2,4,,2,3,6,7,1,3,6,,2,4,6,8,2,4,6,8,1,4,6,,1,2,4,6,8,1,3,01,,31,1,3
09,009,0392,02,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,3,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,1,4,6,8,,2,4,5,8,2,4,2,4,5,7,1,4,3,01,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,5,996,2,4,5,8,1,4,5,7,1,4,,1,3,5,8,2,4,6,,2,4,6,8,2,3,5,8,1,4,6,,1,2,4,6,8,1,4,06,,83,1,3
09,009,0393,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,2,1,3
09,009,0394,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112015,,,6,,1,4,6,8,2,4,6,8,2,4,,1,3,6,7,1,4,5,101,2,4,5,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,05,,1,1,1
09,009,0395,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,17,1,3
09,009,0396,02,,1,2,3,6,8,2,4,,3,,,,,2,3,45,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,5,1,3
